Year,Day,Month,AverageTemperature,AverageTemperatureUncertainty,Country
1998,1,4,27.187,0.249,Indonesia
1998,1,5,27.478,0.121,Indonesia
1998,1,6,26.781,0.141,Indonesia
1998,1,7,26.43,0.196,Indonesia
1998,1,8,26.229,0.124,Indonesia
1998,1,9,26.541,0.136,Indonesia
1998,1,10,26.559,0.137,Indonesia
1998,1,11,26.479,0.114,Indonesia
1998,1,12,26.034,0.147,Indonesia
1999,1,1,26.093,0.153,Indonesia
1999,1,2,26.286,0.227,Indonesia
1999,1,3,26.284,0.111,Indonesia
1999,1,4,26.499,0.172,Indonesia
1999,1,5,26.248,0.09,Indonesia
1999,1,6,26.178,0.146,Indonesia
1999,1,7,25.708,0.236,Indonesia
1999,1,8,25.802,0.201,Indonesia
1999,1,9,26.108,0.152,Indonesia
1999,1,10,26.028,0.143,Indonesia
1999,1,11,26.322,0.171,Indonesia
1999,1,12,26.046,0.094,Indonesia
2000,1,1,25.894,0.175,Indonesia
2000,1,2,26.088,0.178,Indonesia
2000,1,3,26.308,0.142,Indonesia
2000,1,4,26.25,0.122,Indonesia
2000,1,5,26.682,0.153,Indonesia
2000,1,6,25.831,0.205,Indonesia
2000,1,7,25.958,0.228,Indonesia
2000,1,8,25.833,0.277,Indonesia
2000,1,9,26.429,0.154,Indonesia
2000,1,10,26.172,0.228,Indonesia
2000,1,11,26.404,0.149,Indonesia
2000,1,12,26.434,0.193,Indonesia
2001,1,1,25.985,0.17,Indonesia
2001,1,2,26.153,0.226,Indonesia
2001,1,3,26.401,0.143,Indonesia
2001,1,4,26.411,0.138,Indonesia
2001,1,5,26.836,0.191,Indonesia
2001,1,6,26.119,0.265,Indonesia
2001,1,7,26.191,0.284,Indonesia
2001,1,8,26.259,0.13,Indonesia
2001,1,9,26.412,0.284,Indonesia
2001,1,10,26.592,0.158,Indonesia
2001,1,11,26.489,0.108,Indonesia
2001,1,12,26.109,0.164,Indonesia
2002,1,1,26.249,0.236,Indonesia
2002,1,2,26.434,0.182,Indonesia
2002,1,3,26.576,0.148,Indonesia
2002,1,4,26.595,0.203,Indonesia
2002,1,5,26.917,0.206,Indonesia
2002,1,6,26.405,0.095,Indonesia
2002,1,7,26.368,0.247,Indonesia
2002,1,8,26.23,0.213,Indonesia
2002,1,9,26.36,0.24,Indonesia
2002,1,10,26.687,0.246,Indonesia
2002,1,11,26.772,0.142,Indonesia
2002,1,12,26.755,0.123,Indonesia
2003,1,1,26.352,0.175,Indonesia
2003,1,2,26.35,0.189,Indonesia
2003,1,3,26.562,0.194,Indonesia
2003,1,4,26.641,0.256,Indonesia
2003,1,5,26.919,0.251,Indonesia
2003,1,6,26.665,0.3,Indonesia
2003,1,7,25.999,0.221,Indonesia
2003,1,8,26.276,0.273,Indonesia
2003,1,9,26.348,0.21,Indonesia
2003,1,10,26.427,0.288,Indonesia
2003,1,11,26.728,0.151,Indonesia
2003,1,12,26.079,0.155,Indonesia
2004,1,1,26.384,0.261,Indonesia
2004,1,2,26.281,0.136,Indonesia
2004,1,3,26.653,0.19,Indonesia
2004,1,4,26.795,0.228,Indonesia
2004,1,5,26.94,0.216,Indonesia
2004,1,6,26.39,0.26,Indonesia
2004,1,7,25.693,0.201,Indonesia
2004,1,8,26.146,0.196,Indonesia
2004,1,9,26.38,0.132,Indonesia
2004,1,10,26.604,0.322,Indonesia
2004,1,11,26.694,0.116,Indonesia
2004,1,12,26.258,0.118,Indonesia
2005,1,1,26.332,0.204,Indonesia
2005,1,2,26.712,0.222,Indonesia
2005,1,3,26.793,0.249,Indonesia
2005,1,4,26.493,0.214,Indonesia
2005,1,5,26.689,0.225,Indonesia
2005,1,6,26.582,0.158,Indonesia
2005,1,7,26.144,0.142,Indonesia
2005,1,8,26.336,0.197,Indonesia
2005,1,9,26.667,0.159,Indonesia
2005,1,10,26.329,0.188,Indonesia
2005,1,11,26.382,0.11,Indonesia
2005,1,12,25.986,0.122,Indonesia
2006,1,1,26.026,0.252,Indonesia
2006,1,2,26.397,0.229,Indonesia
2006,1,3,26.572,0.258,Indonesia
2006,1,4,26.305,0.232,Indonesia
2006,1,5,26.572,0.296,Indonesia
2006,1,6,26.125,0.145,Indonesia
2006,1,7,26.259,0.2,Indonesia
2006,1,8,26.1,0.184,Indonesia
2006,1,9,26.137,0.13,Indonesia
2006,1,10,26.539,0.194,Indonesia
2006,1,11,26.846,0.211,Indonesia
2006,1,12,26.703,0.222,Indonesia
2007,1,1,26.419,0.199,Indonesia
2007,1,2,26.246,0.191,Indonesia
2007,1,3,26.472,0.192,Indonesia
2007,1,4,26.367,0.261,Indonesia
2007,1,5,26.808,0.102,Indonesia
2007,1,6,26.417,0.166,Indonesia
2007,1,7,25.886,0.191,Indonesia
2007,1,8,25.869,0.176,Indonesia
2007,1,9,26.159,0.242,Indonesia
2007,1,10,26.399,0.14,Indonesia
2007,1,11,26.368,0.113,Indonesia
2007,1,12,26.107,0.194,Indonesia
2008,1,1,26.193,0.205,Indonesia
2008,1,2,26.033,0.171,Indonesia
2008,1,3,25.997,0.238,Indonesia
2008,1,4,26.039,0.133,Indonesia
2008,1,5,26.419,0.096,Indonesia
2008,1,6,25.945,0.201,Indonesia
2008,1,7,25.6,0.135,Indonesia
2008,1,8,25.747,0.223,Indonesia
2008,1,9,26.195,0.132,Indonesia
2008,1,10,26.259,0.175,Indonesia
2008,1,11,26.404,0.097,Indonesia
2008,1,12,25.952,0.202,Indonesia
2009,1,1,25.999,0.214,Indonesia
2009,1,2,25.966,0.191,Indonesia
2009,1,3,26.228,0.132,Indonesia
2009,1,4,26.64,0.188,Indonesia
2009,1,5,26.852,0.2,Indonesia
2009,1,6,26.538,0.239,Indonesia
2009,1,7,26.103,0.318,Indonesia
2009,1,8,26.464,0.274,Indonesia
2009,1,9,26.923,0.144,Indonesia
2009,1,10,26.608,0.106,Indonesia
2009,1,11,26.692,0.218,Indonesia
2009,1,12,26.447,0.146,Indonesia
2010,1,1,26.201,0.227,Indonesia
2010,1,2,26.907,0.184,Indonesia
2010,1,3,26.853,0.225,Indonesia
2010,1,4,26.969,0.121,Indonesia
2010,1,5,27.218,0.17,Indonesia
2010,1,6,26.628,0.239,Indonesia
2010,1,7,26.231,0.241,Indonesia
2010,1,8,26.369,0.278,Indonesia
2010,1,9,26.321,0.141,Indonesia
2010,1,10,26.386,0.167,Indonesia
2010,1,11,26.412,0.192,Indonesia
2010,1,12,25.949,0.273,Indonesia
2011,1,1,25.843,0.271,Indonesia
2011,1,2,26.095,0.224,Indonesia
2011,1,3,26.096,0.094,Indonesia
2011,1,4,26.184,0.186,Indonesia
2011,1,5,26.617,0.178,Indonesia
2011,1,6,26.165,0.234,Indonesia
2011,1,7,26.021,0.194,Indonesia
2011,1,8,26.136,0.121,Indonesia
2011,1,9,26.204,0.128,Indonesia
2011,1,10,26.316,0.14,Indonesia
2011,1,11,26.53,0.252,Indonesia
2011,1,12,26.22,0.313,Indonesia
2012,1,1,26.145,0.359,Indonesia
2012,1,2,26.152,0.14,Indonesia
2012,1,3,26.285,0.126,Indonesia
2012,1,4,26.359,0.274,Indonesia
2012,1,5,26.64,0.194,Indonesia
2012,1,6,26.312,0.274,Indonesia
2012,1,7,25.802,0.342,Indonesia
2012,1,8,26.065,0.288,Indonesia
2012,1,9,26.433,0.193,Indonesia
2012,1,10,26.595,0.287,Indonesia
2012,1,11,26.651,0.193,Indonesia
2012,1,12,26.426,0.265,Indonesia
2013,1,1,26.403,0.209,Indonesia
2013,1,2,26.209,0.195,Indonesia
2013,1,3,26.934,0.187,Indonesia
2013,1,4,26.628,0.222,Indonesia
2013,1,5,26.818,0.154,Indonesia
2013,1,6,26.881,0.248,Indonesia
2013,1,7,25.902,0.164,Indonesia
2013,1,8,25.961,0.319,Indonesia
1995,1,1,7.788,0.317,Iran
1995,1,2,8.962,0.233,Iran
1995,1,3,12.245,0.29,Iran
1995,1,4,17.538,0.329,Iran
1995,1,5,22.901,0.186,Iran
1995,1,6,27.334,0.178,Iran
1995,1,7,30.695,0.201,Iran
1995,1,8,29.723,0.157,Iran
1995,1,9,24.915,0.216,Iran
1995,1,10,18.675,0.208,Iran
1995,1,11,13.587,0.203,Iran
1995,1,12,6.532,0.14,Iran
1996,1,1,4.655,0.161,Iran
1996,1,2,8.944,0.212,Iran
1996,1,3,11.391,0.202,Iran
1996,1,4,17.4,0.23,Iran
1996,1,5,23.61,0.138,Iran
1996,1,6,27.876,0.179,Iran
1996,1,7,29.725,0.321,Iran
1996,1,8,28.788,0.179,Iran
1996,1,9,26.139,0.171,Iran
1996,1,10,18.741,0.195,Iran
1996,1,11,12.071,0.171,Iran
1996,1,12,9.137,0.149,Iran
1997,1,1,6.995,0.309,Iran
1997,1,2,7.427,0.23,Iran
1997,1,3,10.692,0.34,Iran
1997,1,4,17.012,0.281,Iran
1997,1,5,22.836,0.108,Iran
1997,1,6,28.139,0.141,Iran
1997,1,7,30.955,0.203,Iran
1997,1,8,29.589,0.172,Iran
1997,1,9,25.185,0.143,Iran
1997,1,10,20.482,0.217,Iran
1997,1,11,12.377,0.132,Iran
1997,1,12,7.95,0.114,Iran
1998,1,1,5.368,0.205,Iran
1998,1,2,7.546,0.246,Iran
1998,1,3,12.737,0.247,Iran
1998,1,4,19.244,0.231,Iran
1998,1,5,23.758,0.248,Iran
1998,1,6,28.451,0.171,Iran
1998,1,7,30.637,0.225,Iran
1998,1,8,29.964,0.193,Iran
1998,1,9,25.835,0.194,Iran
1998,1,10,19.848,0.211,Iran
1998,1,11,15.053,0.146,Iran
1998,1,12,11.598,0.231,Iran
1999,1,1,7.071,0.182,Iran
1999,1,2,10.835,0.212,Iran
1999,1,3,12.452,0.203,Iran
1999,1,4,18.708,0.194,Iran
1999,1,5,24.259,0.264,Iran
1999,1,6,29.021,0.16,Iran
1999,1,7,29.84,0.194,Iran
1999,1,8,29.848,0.249,Iran
1999,1,9,25.538,0.2,Iran
1999,1,10,20.441,0.2,Iran
1999,1,11,13.124,0.212,Iran
1999,1,12,8.758,0.261,Iran
2000,1,1,6.717,0.232,Iran
2000,1,2,7.949,0.232,Iran
2000,1,3,12.406,0.271,Iran
2000,1,4,21.21,0.191,Iran
2000,1,5,25.751,0.211,Iran
2000,1,6,27.892,0.179,Iran
2000,1,7,30.022,0.288,Iran
2000,1,8,29.32,0.169,Iran
2000,1,9,26.012,0.12,Iran
2000,1,10,19.061,0.194,Iran
2000,1,11,11.93,0.203,Iran
2000,1,12,8.435,0.16,Iran
2001,1,1,5.449,0.25,Iran
2001,1,2,8.675,0.318,Iran
2001,1,3,14.427,0.325,Iran
2001,1,4,20.041,0.427,Iran
2001,1,5,25.469,0.322,Iran
2001,1,6,29.132,0.164,Iran
2001,1,7,30.772,0.236,Iran
2001,1,8,29.652,0.123,Iran
2001,1,9,26.048,0.267,Iran
2001,1,10,20.194,0.218,Iran
2001,1,11,13.497,0.265,Iran
2001,1,12,10.33,0.253,Iran
2002,1,1,6.56,0.383,Iran
2002,1,2,9.327,0.291,Iran
2002,1,3,14.459,0.331,Iran
2002,1,4,18.073,0.265,Iran
2002,1,5,24.334,0.188,Iran
2002,1,6,28.709,0.103,Iran
2002,1,7,30.488,0.287,Iran
2002,1,8,29.901,0.272,Iran
2002,1,9,26.255,0.236,Iran
2002,1,10,21.622,0.314,Iran
2002,1,11,13.186,0.222,Iran
2002,1,12,6.795,0.423,Iran
2003,1,1,6.949,0.237,Iran
2003,1,2,9.454,0.455,Iran
2003,1,3,12.448,0.162,Iran
2003,1,4,18.393,0.545,Iran
2003,1,5,23.224,0.248,Iran
2003,1,6,28.304,0.192,Iran
2003,1,7,31.128,0.434,Iran
2003,1,8,29.754,0.273,Iran
2003,1,9,25.52,0.334,Iran
2003,1,10,21.251,0.495,Iran
2003,1,11,12.564,0.305,Iran
2003,1,12,7.993,0.351,Iran
2004,1,1,8.089,0.212,Iran
2004,1,2,10.648,0.176,Iran
2004,1,3,14.911,0.211,Iran
2004,1,4,17.965,0.327,Iran
2004,1,5,24.017,0.263,Iran
2004,1,6,28.908,0.272,Iran
2004,1,7,29.643,0.266,Iran
2004,1,8,29.991,0.258,Iran
2004,1,9,25.423,0.256,Iran
2004,1,10,19.507,0.477,Iran
2004,1,11,14.314,0.197,Iran
2004,1,12,6.383,0.234,Iran
2005,1,1,5.34,0.281,Iran
2005,1,2,6.402,0.311,Iran
2005,1,3,13.434,0.371,Iran
2005,1,4,19.044,0.262,Iran
2005,1,5,23.093,0.327,Iran
2005,1,6,28.548,0.296,Iran
2005,1,7,31.363,0.265,Iran
2005,1,8,29.524,0.308,Iran
2005,1,9,26.063,0.198,Iran
2005,1,10,20.215,0.287,Iran
2005,1,11,12.732,0.265,Iran
2005,1,12,9.922,0.272,Iran
2006,1,1,4.908,0.205,Iran
2006,1,2,10.615,0.321,Iran
2006,1,3,14.249,0.332,Iran
2006,1,4,19.154,0.37,Iran
2006,1,5,25.638,0.424,Iran
2006,1,6,29.655,0.193,Iran
2006,1,7,30.92,0.285,Iran
2006,1,8,30.093,0.294,Iran
2006,1,9,25.504,0.324,Iran
2006,1,10,21.599,0.277,Iran
2006,1,11,13.11,0.135,Iran
2006,1,12,5.098,0.25,Iran
2007,1,1,5.05,0.123,Iran
2007,1,2,9.053,0.246,Iran
2007,1,3,12.132,0.224,Iran
2007,1,4,18.924,0.259,Iran
2007,1,5,24.8,0.282,Iran
2007,1,6,29.163,0.239,Iran
2007,1,7,30.424,0.236,Iran
2007,1,8,29.31,0.317,Iran
2007,1,9,25.413,0.31,Iran
2007,1,10,19.03,0.227,Iran
2007,1,11,14.435,0.205,Iran
2007,1,12,7.151,0.273,Iran
2008,1,1,1.113,0.369,Iran
2008,1,2,6.59,0.315,Iran
2008,1,3,16.787,0.23,Iran
2008,1,4,20.409,0.297,Iran
2008,1,5,25.236,0.223,Iran
2008,1,6,29.665,0.265,Iran
2008,1,7,31.144,0.197,Iran
2008,1,8,29.51,0.203,Iran
2008,1,9,26.28,0.211,Iran
2008,1,10,20.455,0.21,Iran
2008,1,11,12.387,0.216,Iran
2008,1,12,7.283,0.293,Iran
2009,1,1,5.749,0.173,Iran
2009,1,2,10.709,0.226,Iran
2009,1,3,14.602,0.195,Iran
2009,1,4,16.072,0.372,Iran
2009,1,5,24.876,0.309,Iran
2009,1,6,28.023,0.336,Iran
2009,1,7,31.193,0.262,Iran
2009,1,8,30.411,0.311,Iran
2009,1,9,25.712,0.133,Iran
2009,1,10,19.753,0.209,Iran
2009,1,11,13.492,0.253,Iran
2009,1,12,8.722,0.196,Iran
2010,1,1,9.207,0.206,Iran
2010,1,2,10.274,0.296,Iran
2010,1,3,16.051,0.275,Iran
2010,1,4,19.856,0.249,Iran
2010,1,5,25.046,0.191,Iran
2010,1,6,29.97,0.119,Iran
2010,1,7,31.651,0.303,Iran
2010,1,8,29.505,0.241,Iran
2010,1,9,25.758,0.255,Iran
2010,1,10,21.875,0.286,Iran
2010,1,11,13.128,0.345,Iran
2010,1,12,8.761,0.374,Iran
2011,1,1,6.372,0.193,Iran
2011,1,2,8.06,0.245,Iran
2011,1,3,13.061,0.291,Iran
2011,1,4,19.335,0.324,Iran
2011,1,5,25.523,0.298,Iran
2011,1,6,30.012,0.27,Iran
2011,1,7,31.034,0.242,Iran
2011,1,8,30.114,0.142,Iran
2011,1,9,25.863,0.165,Iran
2011,1,10,19.567,0.316,Iran
2011,1,11,11.414,0.219,Iran
2011,1,12,6.63,0.53,Iran
2012,1,1,6.128,0.37,Iran
2012,1,2,6.446,0.268,Iran
2012,1,3,11.906,0.223,Iran
2012,1,4,19.141,0.274,Iran
2012,1,5,25.398,0.216,Iran
2012,1,6,28.507,0.262,Iran
2012,1,7,31.14,0.317,Iran
2012,1,8,30.041,0.225,Iran
2012,1,9,26.007,0.225,Iran
2012,1,10,20.456,0.309,Iran
2012,1,11,14.051,0.381,Iran
2012,1,12,8.295,0.397,Iran
2013,1,1,7.669,0.511,Iran
2013,1,2,9.867,0.676,Iran
2013,1,3,13.96,1.354,Iran
2013,1,4,18.416,0.538,Iran
2013,1,5,24.123,0.268,Iran
2013,1,6,29.361,0.376,Iran
2013,1,7,31.459,0.528,Iran
2013,1,8,29.473,0.386,Iran
1995,1,1,11.079,0.529,Iraq
1995,1,2,12.548,0.436,Iraq
1995,1,3,16.391,0.333,Iraq
1995,1,4,21.13,0.275,Iraq
1995,1,5,28.626,0.33,Iraq
1995,1,6,32.285,0.388,Iraq
1995,1,7,33.808,0.425,Iraq
1995,1,8,34.366,0.558,Iraq
1995,1,9,30.045,0.516,Iraq
1995,1,10,23.542,0.346,Iraq
1995,1,11,15.572,0.567,Iraq
1995,1,12,9.78,0.578,Iraq
1996,1,1,10.066,0.217,Iraq
1996,1,2,13.053,0.345,Iraq
1996,1,3,15.334,0.39,Iraq
1996,1,4,20.901,0.34,Iraq
1996,1,5,29.657,0.15,Iraq
1996,1,6,32.164,0.324,Iraq
1996,1,7,36.012,0.638,Iraq
1996,1,8,34.868,0.518,Iraq
1996,1,9,30.605,0.227,Iraq
1996,1,10,23.335,0.371,Iraq
1996,1,11,16.661,0.284,Iraq
1996,1,12,13.509,0.394,Iraq
1997,1,1,10.199,0.449,Iraq
1997,1,2,8.967,0.33,Iraq
1997,1,3,12.93,0.584,Iraq
1997,1,4,20.286,0.312,Iraq
1997,1,5,28.371,0.253,Iraq
1997,1,6,32.779,0.297,Iraq
1997,1,7,34.147,0.28,Iraq
1997,1,8,33.17,0.367,Iraq
1997,1,9,29.939,0.253,Iraq
1997,1,10,24.773,0.214,Iraq
1997,1,11,16.416,0.226,Iraq
1997,1,12,11.077,0.351,Iraq
1998,1,1,8.144,0.308,Iraq
1998,1,2,10.863,0.381,Iraq
1998,1,3,15.053,0.317,Iraq
1998,1,4,22.255,0.381,Iraq
1998,1,5,28.502,0.341,Iraq
1998,1,6,34.216,0.437,Iraq
1998,1,7,35.771,0.35,Iraq
1998,1,8,36.428,0.246,Iraq
1998,1,9,31.622,0.22,Iraq
1998,1,10,24.765,0.391,Iraq
1998,1,11,19.688,0.416,Iraq
1998,1,12,14.158,0.453,Iraq
1999,1,1,10.914,0.379,Iraq
1999,1,2,13.152,0.328,Iraq
1999,1,3,16.237,0.287,Iraq
1999,1,4,22.47,0.421,Iraq
1999,1,5,29.559,0.346,Iraq
1999,1,6,33.335,0.332,Iraq
1999,1,7,35.242,0.303,Iraq
1999,1,8,36.154,0.274,Iraq
1999,1,9,30.915,0.19,Iraq
1999,1,10,25.582,0.585,Iraq
1999,1,11,16.504,0.187,Iraq
1999,1,12,11.856,0.38,Iraq
2000,1,1,9.209,0.36,Iraq
2000,1,2,10.956,0.22,Iraq
2000,1,3,15.26,0.388,Iraq
2000,1,4,24.115,0.473,Iraq
2000,1,5,28.885,0.308,Iraq
2000,1,6,33.215,0.322,Iraq
2000,1,7,37.401,0.385,Iraq
2000,1,8,35.875,0.398,Iraq
2000,1,9,30.738,0.385,Iraq
2000,1,10,23.241,0.326,Iraq
2000,1,11,15.77,0.472,Iraq
2000,1,12,11.201,0.309,Iraq
2001,1,1,9.749,0.491,Iraq
2001,1,2,12.028,0.439,Iraq
2001,1,3,18.635,0.413,Iraq
2001,1,4,23,0.409,Iraq
2001,1,5,27.79,0.363,Iraq
2001,1,6,33.467,0.484,Iraq
2001,1,7,35.791,0.515,Iraq
2001,1,8,36.116,0.567,Iraq
2001,1,9,31.839,0.656,Iraq
2001,1,10,24.949,0.282,Iraq
2001,1,11,15.935,0.301,Iraq
2001,1,12,12.906,0.379,Iraq
2002,1,1,8.616,0.493,Iraq
2002,1,2,12.599,0.482,Iraq
2002,1,3,17.55,0.325,Iraq
2002,1,4,20.954,0.414,Iraq
2002,1,5,27.888,0.445,Iraq
2002,1,6,33.009,0.47,Iraq
2002,1,7,35.994,0.367,Iraq
2002,1,8,34.1,0.256,Iraq
2002,1,9,31.611,0.533,Iraq
2002,1,10,26.162,0.408,Iraq
2002,1,11,16.52,0.299,Iraq
2002,1,12,9.744,0.327,Iraq
2003,1,1,10.465,0.332,Iraq
2003,1,2,11.692,0.306,Iraq
2003,1,3,14.657,0.412,Iraq
2003,1,4,22.013,0.594,Iraq
2003,1,5,29.11,0.235,Iraq
2003,1,6,32.9,0.375,Iraq
2003,1,7,35.02,0.206,Iraq
2003,1,8,35.871,0.553,Iraq
2003,1,9,30.83,0.573,Iraq
2003,1,10,25.944,0.516,Iraq
2003,1,11,16.225,0.32,Iraq
2003,1,12,10.786,0.162,Iraq
2004,1,1,10.768,0.31,Iraq
2004,1,2,11.925,0.238,Iraq
2004,1,3,18.117,0.569,Iraq
2004,1,4,21.011,0.363,Iraq
2004,1,5,27.596,0.332,Iraq
2004,1,6,32.871,0.32,Iraq
2004,1,7,35.203,0.335,Iraq
2004,1,8,34.254,0.309,Iraq
2004,1,9,31.163,0.203,Iraq
2004,1,10,25.951,0.373,Iraq
2004,1,11,16.425,0.172,Iraq
2004,1,12,8.063,0.33,Iraq
2005,1,1,9.067,0.22,Iraq
2005,1,2,10.552,0.248,Iraq
2005,1,3,16.278,0.289,Iraq
2005,1,4,22.827,0.239,Iraq
2005,1,5,27.932,0.346,Iraq
2005,1,6,32.478,0.31,Iraq
2005,1,7,35.733,0.234,Iraq
2005,1,8,34.991,0.176,Iraq
2005,1,9,30.221,0.254,Iraq
2005,1,10,23.909,0.469,Iraq
2005,1,11,15.193,0.412,Iraq
2005,1,12,13.172,0.298,Iraq
2006,1,1,9.144,0.199,Iraq
2006,1,2,12.454,0.162,Iraq
2006,1,3,17.479,0.284,Iraq
2006,1,4,22.088,0.301,Iraq
2006,1,5,29.187,0.263,Iraq
2006,1,6,34.617,0.291,Iraq
2006,1,7,35.034,0.438,Iraq
2006,1,8,36.376,0.202,Iraq
2006,1,9,30.798,0.289,Iraq
2006,1,10,25.371,0.301,Iraq
2006,1,11,14.537,0.237,Iraq
2006,1,12,7.767,0.236,Iraq
2007,1,1,7.544,0.324,Iraq
2007,1,2,12.127,0.174,Iraq
2007,1,3,15.926,0.201,Iraq
2007,1,4,20.508,0.377,Iraq
2007,1,5,30.152,0.19,Iraq
2007,1,6,33.75,0.187,Iraq
2007,1,7,35.665,0.292,Iraq
2007,1,8,35.339,0.206,Iraq
2007,1,9,31.914,0.287,Iraq
2007,1,10,25.979,0.282,Iraq
2007,1,11,16.955,0.31,Iraq
2007,1,12,10.321,0.102,Iraq
2008,1,1,5.791,0.201,Iraq
2008,1,2,10.734,0.282,Iraq
2008,1,3,20.12,0.313,Iraq
2008,1,4,24.395,0.269,Iraq
2008,1,5,28.341,0.264,Iraq
2008,1,6,33.456,0.266,Iraq
2008,1,7,35.513,0.242,Iraq
2008,1,8,36.113,0.324,Iraq
2008,1,9,32.017,0.231,Iraq
2008,1,10,24.377,0.304,Iraq
2008,1,11,16.385,0.195,Iraq
2008,1,12,10.176,0.233,Iraq
2009,1,1,8.188,0.197,Iraq
2009,1,2,13.615,0.288,Iraq
2009,1,3,16.441,0.255,Iraq
2009,1,4,21.179,0.321,Iraq
2009,1,5,28.692,0.344,Iraq
2009,1,6,33.953,0.168,Iraq
2009,1,7,34.785,0.257,Iraq
2009,1,8,34.702,0.282,Iraq
2009,1,9,29.853,0.156,Iraq
2009,1,10,25.545,0.27,Iraq
2009,1,11,16.221,0.221,Iraq
2009,1,12,12.803,0.255,Iraq
2010,1,1,12.562,0.158,Iraq
2010,1,2,14.088,0.198,Iraq
2010,1,3,18.928,0.307,Iraq
2010,1,4,23.011,0.341,Iraq
2010,1,5,29.181,0.251,Iraq
2010,1,6,34.475,0.101,Iraq
2010,1,7,36.81,0.137,Iraq
2010,1,8,37.165,0.201,Iraq
2010,1,9,32.979,0.18,Iraq
2010,1,10,26.273,0.245,Iraq
2010,1,11,17.97,0.203,Iraq
2010,1,12,12.362,0.188,Iraq
2011,1,1,9.678,0.35,Iraq
2011,1,2,11.776,0.278,Iraq
2011,1,3,16.197,0.188,Iraq
2011,1,4,22.063,0.226,Iraq
2011,1,5,28.317,0.256,Iraq
2011,1,6,33.59,0.29,Iraq
2011,1,7,36.255,0.138,Iraq
2011,1,8,35.421,0.207,Iraq
2011,1,9,31.432,0.276,Iraq
2011,1,10,23.605,0.393,Iraq
2011,1,11,13.306,0.294,Iraq
2011,1,12,9.479,0.22,Iraq
2012,1,1,9,0.412,Iraq
2012,1,2,10.718,0.348,Iraq
2012,1,3,14.23,0.173,Iraq
2012,1,4,23.793,0.276,Iraq
2012,1,5,29.74,0.293,Iraq
2012,1,6,34.639,0.212,Iraq
2012,1,7,36.398,0.331,Iraq
2012,1,8,35.669,0.565,Iraq
2012,1,9,31.749,0.378,Iraq
2012,1,10,25.55,0.524,Iraq
2012,1,11,17.814,0.221,Iraq
2012,1,12,11.847,0.528,Iraq
2013,1,1,10.569,0.782,Iraq
2013,1,2,13.895,0.484,Iraq
2013,1,3,16.882,1.054,Iraq
2013,1,4,21.923,1.258,Iraq
2013,1,5,27.696,0.553,Iraq
2013,1,6,32.819,0.638,Iraq
2013,1,7,35.494,0.841,Iraq
2013,1,8,34.646,0.478,Iraq
1995,1,1,5.55,0.241,Ireland
1995,1,2,6.738,0.216,Ireland
1995,1,3,6.068,0.225,Ireland
1995,1,4,8.933,0.248,Ireland
1995,1,5,10.939,0.165,Ireland
1995,1,6,14.447,0.243,Ireland
1995,1,7,16.807,0.207,Ireland
1995,1,8,18.089,0.242,Ireland
1995,1,9,13.344,0.25,Ireland
1995,1,10,12.391,0.119,Ireland
1995,1,11,8.483,0.177,Ireland
1995,1,12,4.438,0.166,Ireland
1996,1,1,6.309,0.191,Ireland
1996,1,2,4.433,0.145,Ireland
1996,1,3,5.962,0.199,Ireland
1996,1,4,8.754,0.203,Ireland
1996,1,5,9.281,0.294,Ireland
1996,1,6,13.621,0.231,Ireland
1996,1,7,15.129,0.284,Ireland
1996,1,8,14.984,0.206,Ireland
1996,1,9,13.963,0.287,Ireland
1996,1,10,11.247,0.197,Ireland
1996,1,11,6.699,0.215,Ireland
1996,1,12,4.712,0.183,Ireland
1997,1,1,4.765,0.261,Ireland
1997,1,2,6.912,0.215,Ireland
1997,1,3,8.507,0.301,Ireland
1997,1,4,9.876,0.186,Ireland
1997,1,5,11.747,0.177,Ireland
1997,1,6,13.303,0.184,Ireland
1997,1,7,15.651,0.251,Ireland
1997,1,8,16.581,0.22,Ireland
1997,1,9,13.851,0.3,Ireland
1997,1,10,11.178,0.296,Ireland
1997,1,11,8.936,0.188,Ireland
1997,1,12,6.895,0.188,Ireland
1998,1,1,5.953,0.156,Ireland
1998,1,2,8.284,0.204,Ireland
1998,1,3,8.566,0.206,Ireland
1998,1,4,7.631,0.156,Ireland
1998,1,5,12.271,0.209,Ireland
1998,1,6,13.291,0.184,Ireland
1998,1,7,14.578,0.161,Ireland
1998,1,8,15.295,0.137,Ireland
1998,1,9,14.236,0.236,Ireland
1998,1,10,10.759,0.189,Ireland
1998,1,11,7.85,0.204,Ireland
1998,1,12,6.8,0.304,Ireland
1999,1,1,6.007,0.225,Ireland
1999,1,2,6.764,0.178,Ireland
1999,1,3,7.529,0.157,Ireland
1999,1,4,9.327,0.214,Ireland
1999,1,5,12.285,0.172,Ireland
1999,1,6,12.856,0.196,Ireland
1999,1,7,16.264,0.222,Ireland
1999,1,8,15.556,0.173,Ireland
1999,1,9,14.245,0.197,Ireland
1999,1,10,10.847,0.229,Ireland
1999,1,11,8.254,0.191,Ireland
1999,1,12,5.564,0.226,Ireland
2000,1,1,5.849,0.176,Ireland
2000,1,2,6.949,0.171,Ireland
2000,1,3,8.091,0.251,Ireland
2000,1,4,7.414,0.25,Ireland
2000,1,5,11.753,0.287,Ireland
2000,1,6,13.839,0.226,Ireland
2000,1,7,15.555,0.317,Ireland
