valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo
0.234,1974,0.12,['Bob Dylan'],0.392,429120,0.983,0,45EwNhLS19bQGUFGdLkn7o,1.73E-05,0,0.99,-5.436,1,"Like a Rolling Stone - Live at LA Forum, Inglewood, CA - February 1974",23,6/20/74,0.207,103.616
0.551,1974,0.0399,['Weather Report'],0.485,639027,0.909,0,4EDEh1zQ7oYo0I9GFzYpuP,0.0227,0,0.853,-9.844,1,Nubian Sundance - Live,22,1974,0.0807,84.157
0.43,1974,0.611,['Van Morrison'],0.535,173787,0.242,0,4Pc80ylBQv37hKM2W842qp,6.92E-05,9,0.106,-10.687,1,Cul De Sac - Alternative Take,24,1974-02,0.0314,141.763
0.691,1974,0.374,['Richard & Linda Thompson'],0.746,206387,0.527,0,4aQafxX7TCbSs9N4k5Vomh,2.67E-05,7,0.0996,-10.504,1,The Little Beggar Girl,20,1974,0.0395,117.66
0.653,1974,0.873,['Phoebe Snow'],0.573,233840,0.126,0,568e3lNvp1XElrMIOPjL5V,1.81E-06,3,0.0791,-20.311,1,Either Or Both,18,1974,0.0392,141.525
0.948,1974,0.328,['Weldon Irvine'],0.656,470520,0.759,0,5j67zBPrFyvQPvdZP9qYMp,0.604,5,0.066,-9.388,0,"Walk That Walk, Talk That Talk",23,4/1/74,0.056,97.813
0.506,1974,0.0604,['Alice Cooper'],0.295,248040,0.74,0,5og3ETUrsfB7Bju9IWquz1,0.142,9,0.193,-13.073,0,Elected,25,1974,0.0344,135.299
0.263,1974,0.65,['Slade'],0.521,190493,0.464,0,5qgGXHf4yXNk2Z1LzMQDCh,3.58E-06,7,0.368,-3.883,1,Everyday,41,2/15/74,0.025,85.486
0.547,1974,0.723,['Minnie Riperton'],0.6,358693,0.368,0,6DoRnkX68ssnsHHZmgGySB,0.00162,9,0.15,-10.768,1,Our Lives,24,1974,0.0888,119.096
0.304,1974,0.976,['Marvin Hamlisch'],0.496,214373,0.241,0,6ILOGicvpJGUKGQFZ6z8qE,0.897,5,0.122,-11.985,1,Solace - The Sting/Soundtrack Version (Piano Version),23,1/1/74,0.0819,107.138
0.621,1974,0.191,['Bob Dylan'],0.406,206347,0.95,0,6QU8kwWWVvDsNFFyoAsY0Q,5.38E-05,7,0.981,-5.579,1,"Rainy Day Women #12 & 35 - Live at LA Forum, Inglewood, CA - February 1974",23,6/20/74,0.109,116.248
0.584,1974,0.000198,['Hawkwind'],0.343,432520,0.762,0,7JK2pAQZdftr92d6sBYaMg,0.378,1,0.194,-13.645,1,You'd Better Believe It - Live at Edmonton Sundown; 1996 Remaster,28,1974,0.0372,140.273
0.231,1974,0.963,"['Pyotr Ilyich Tchaikovsky', 'André Previn', 'London Symphony Orchestra']",0.272,58760,0.00698,0,0UFGIDKoumXyOGlcyFUYvM,0.877,2,0.286,-32.072,1,"Tchaikovsky: The Sleeping Beauty, Op. 66, Prologue ""The Christening"": No. 3e, Pas de six. Variation III ""Breadcrumb""",20,1/1/74,0.028,86.491
0.607,1974,0.54,['Gladys Knight & The Pips'],0.513,232547,0.51,0,0yYrNjzFfaULcONtnfS4ZB,1.17E-06,2,0.0816,-14.115,1,Between Her Goodbye And My Hello,22,1974,0.0399,128.256
0.547,1974,0.583,['David Allan Coe'],0.61,169533,0.288,0,14J4EUVLNPSvNN8pljNgVP,0,2,0.3,-14.919,1,What Made You Change Your Mind,18,1974,0.0314,92.889
0.356,1974,0.975,['Dolly Parton'],0.482,158253,0.0911,0,1Ax6kI1XTucQNXXfPcPWWl,0.000613,0,0.135,-16.203,1,If I Cross Your Mind,19,9/16/74,0.0376,133.383
0.465,1974,0.837,['Joni Mitchell'],0.507,215360,0.133,0,1FiKOBmcYHkOywoIRdqQ7S,1.61E-06,6,0.277,-20.455,0,"The Last Time I Saw Richard - Live at Universal Amphitheatre, Los Angeles, CA, 8/14-17, 1974",21,11/1/74,0.0353,97.058
0.961,1974,0.312,['Rufus & Chaka Khan'],0.772,195893,0.661,0,1KTD3iV8jOQy3KxT4p5OaQ,0.00134,5,0.213,-11.209,0,I'm A Woman (I'm A Backbone),21,1/1/74,0.073,93.717
0.347,1974,0.67,['The Partridge Family'],0.521,165027,0.436,0,28363Q9UoWSBKB2Zlp4HV4,0.0129,3,0.13,-10.579,1,Brown Eyes,17,1974,0.03,118.837
0.495,1974,0.245,['Joe Walsh'],0.659,63627,0.266,0,2QKAnNNxenYNJNZ36hYAkr,2.23E-06,4,0.143,-17.327,0,All Night Laundry Mat Blues,20,12/14/74,0.0813,130.355
0.862,1974,0.933,['Joe Pass'],0.535,215760,0.327,0,2VJ9y78Hw8zMDvfzMnBozM,0.905,2,0.0867,-13.991,0,Cherokee,22,1/1/74,0.0725,74.686
0.576,1974,0.697,"['Joe Henderson', 'Alice Coltrane']",0.439,667696,0.722,0,2VlAc2SvWKnDDNYjiEzcSb,0.0125,11,0.135,-8.957,0,Fire,24,1/1/74,0.0455,106.878
0.114,1974,0.876,"['Jerry Herman', 'Bernadette Peters']",0.349,203240,0.14,0,2ncspinLQcrcsOanH2lbuU,0,2,0.133,-13.435,1,"Time Heals Everything - From ""Mack & Mabel Original Cast Recording"" 1974/Reissue/Remastered 1992",17,1/1/74,0.0286,78.211
0.226,1974,0.791,['David Cassidy'],0.393,239867,0.305,0,2qOHperKGvKguplThj5pX6,0.0135,7,0.148,-14.57,1,I Am A Clown,25,1974,0.0287,105.787
0.433,1974,0.985,['Victor Jara'],0.453,206449,0.263,0,2z3P7xGrv2PWrA40kdY0G3,5.56E-06,3,0.0999,-12.326,0,El Arado,40,1974,0.0591,76.054
0.347,1974,0.535,['The Velvet Underground'],0.385,396173,0.413,0,3TS0PSEGYcvQWVPeK2DrWi,0.00033,0,0.29,-12.13,1,New Age,23,1974-09,0.0333,79.379
0.288,1974,0.941,"['Pyotr Ilyich Tchaikovsky', 'André Previn', 'London Symphony Orchestra']",0.082,54267,0.0215,0,3ejt8OXEpJShaVL6M7fUff,0.948,10,0.238,-35.186,1,"Tchaikovsky: The Sleeping Beauty, Op. 66, Prologue ""The Christening"": No. 3c, Pas de six. Variation I ""Candide""",20,1/1/74,0.0372,81.467
0.289,1974,0.107,['Waylon Jennings'],0.568,212307,0.453,0,3oX5xtMVpj6RqZRrOuqcXX,0.0268,2,0.13,-10.563,1,The Hunger,19,9/1/74,0.0277,59.371
0.463,1974,0.714,['José José'],0.461,198973,0.464,0,4YjGXrbTagZCxoDBAVbkD5,0.00152,4,0.209,-11.961,0,Déjame Conocerte - Let Me Get to Know You,38,12/9/74,0.0419,97.017
0.65,1974,0.151,['Kool & The Gang'],0.686,301000,0.724,0,4eC1gIBRsBamJPcnoFT7sT,0.525,2,0.0635,-12.177,0,Higher Plane,18,1974-09,0.0558,104.536
0.186,1974,0.99,['Gal Costa'],0.539,222200,0.0597,0,4jP4qcHXRE4FQOvPJNzpoW,0.0173,8,0.136,-18.607,0,Até Quem Sabe,31,1/1/74,0.0396,132.97
0.956,1974,0.467,['Duane Allman'],0.6,161867,0.724,0,4pt50lSi0stuWgw6hwRniD,0.00643,0,0.461,-11.733,1,Happily Married Man,20,1/1/74,0.0508,156.054
0.237,1974,0.536,['Montrose'],0.591,344800,0.257,0,59SQ4W7AK96nYKdiZZ6Ab7,0.0193,2,0.0838,-17.782,1,Connection,20,1974,0.0316,123.167
0.776,1974,0.00306,"['Ramsey Lewis', 'Paul Srrano']",0.531,320787,0.945,0,5aeN4wGX2VvqQLy16ptUbB,0.00174,7,0.108,-6.193,1,Living for the City,21,10/2/74,0.0348,101.14
0.801,1974,0.796,['Love'],0.712,122559,0.234,0,5biVupk0UCf1AbND6eBXAx,0.000584,4,0.214,-11.071,0,Which Witch Is Which,24,1974,0.0302,142.953
0.834,1974,0.671,['Johnny Cash'],0.548,123760,0.414,0,5e78izuPVNzRsNPBpMW28c,0,5,0.216,-9.581,1,Good Morning Friend,23,4/5/74,0.0308,178.723
0.743,1974,0.376,['Bay City Rollers'],0.53,203200,0.56,0,5fj78iX50sJsDyXUxAqcvL,0,0,0.0904,-7.618,1,Give a Little Love - U.S. Version,32,1974,0.0303,126.182
0.823,1974,0.566,['Van Morrison'],0.644,216893,0.768,0,6cGK2A1OGkzU01TIfScf5J,0.000335,7,0.961,-6.785,1,These Dreams of You - Live,22,1974-01,0.097,134.845
0.69,1974,0.177,['George Harrison'],0.358,292013,0.551,0,6zpzS2i8Sh7rdmHXO9Pv8W,0,7,0.0778,-11.993,1,It Is 'He' (Jai Sri Krishna),24,12/9/74,0.0338,102.861
0.114,1974,0.942,"['Pyotr Ilyich Tchaikovsky', 'André Previn', 'London Symphony Orchestra']",0.291,514867,0.2,0,70AhVyCfLIZqYm8Yu9iJSv,0.914,11,0.108,-19.643,1,"Tchaikovsky: The Sleeping Beauty, Op. 66, Prologue ""The Christening"": No. 4, Finale",20,1/1/74,0.0392,139.671
0.767,1974,0.0878,['Poco'],0.605,136000,0.622,0,71SqR5VOO3li01oNZihGXW,0.305,1,0.328,-12.281,1,Rocky Mountain Breakdown,21,1974,0.0369,120.87
0.952,1974,0.672,['Dolly Parton'],0.703,125453,0.612,0,7LDJZCUTqQrbSrDtldIr3z,9.83E-06,5,0.235,-10.762,1,Highway Headin' South,19,9/16/74,0.049,114.242
0.774,1974,0.212,"['Fania All Stars', 'Jan Hammer']",0.819,323530,0.463,0,7dbglplkC3kDsQLnY9nq4g,0.441,2,0.0551,-14.143,1,"Viva Tirado - Live At The Robert Clemente Coliseum / San Juan, PR / November, 1973",25,12/31/74,0.0853,112.36
0.658,1974,0.0577,['Grand Funk Railroad'],0.493,358067,0.932,0,7fOclWmW04VUpP8kPx0rwY,0.23,7,0.0817,-5.282,1,Shinin' On - Remastered 2002,22,3/1/74,0.0882,94.719
0.654,1974,3.75E-05,['Bachman-Turner Overdrive'],0.332,228533,0.636,0,01UdLyihR83hNVNiIKQizD,0.00632,2,0.0776,-13.266,1,Givin' It All Away,24,1974,0.0469,183.158
0.344,1974,0.832,['George Jones'],0.356,196307,0.134,0,04iS7Eo1eCMGvjFrN3WdsQ,0,0,0.257,-14.129,1,Amazing Grace,20,2/22/74,0.0277,95.562
0.696,1974,0.0215,['ABBA'],0.614,227573,0.872,0,0865iGtHvrywF4OKtVPm8h,0.00887,9,0.338,-7.763,1,Watch Out,18,1/1/74,0.0604,130.543
0.789,1974,0.702,['Ave Sangria'],0.7,174689,0.569,0,0DWni116GXmws1fITort6G,1.40E-06,6,0.114,-6.156,1,O Pirata,43,5/1/74,0.0476,85.696
0.634,1974,0.191,['Sparks'],0.451,231627,0.759,0,0V01TwcSDgQipGVwg7keD6,0.000129,0,0.0459,-9.711,1,"Hasta Manana, Monsieur",25,1974-05,0.0705,132.319
0.709,1974,0.356,"['Boni Enten', 'Bruce Scott', 'Jamie Donnelly', 'Graham Jarvis']",0.628,237907,0.82,0,0e9MMWZ1EQyNe8VmfGvIeb,0.000149,2,0.139,-8.859,1,Time Warp,21,1/1/74,0.077,91.204
0.38,1974,0.785,['Fleetwood Mac'],0.343,234773,0.631,0,1F1PxPbAW0wr9EVD9o11lh,0.966,4,0.129,-18.373,0,Coming Home,22,9/13/74,0.0328,142.733
0.47,1974,0.664,['Percy Sledge'],0.538,202840,0.221,0,1LALkNkIVdRXnwtLRBp1W2,0,0,0.0811,-13.496,1,I'll Be Your Everything,18,1/1/74,0.0315,124.806
0.79,1974,0.691,['Stein Ingebrigtsen'],0.369,213187,0.505,0,2RXOtHWbixAeDtjjTgg9Fy,0.00026,7,0.0954,-10.199,1,Season In The Sun,30,1/3/74,0.0771,204.212
0.842,1974,0.0367,"['The Charlie Daniels Band', 'Charlie Daniels']",0.436,338707,0.812,0,3E3f6ZCu13AbooQHgffPTt,0.0217,0,0.407,-9.569,1,Whiskey,18,1/27/74,0.0415,130.978
0.383,1974,0.933,"['Lyudmila Senchina', 'Анатолий Бадхен', 'Ленинградский концертный оркестр']",0.507,228480,0.25,0,3a5fjOdoBHi09dXc8tjkv6,1.60E-05,9,0.0781,-16.016,0,Золушка,30,1/1/74,0.058,139.138
0.496,1974,0.0434,['Commander Cody and His Lost Planet Airmen'],0.28,243467,0.322,0,3wDGQtnQczVG4qCsrwd2q1,0.0118,0,0.943,-17.222,1,"Down To Seeds And Stems Again Blues - Live (1973/Austin, TX)",17,1/1/74,0.0506,206.5
0.877,1974,0.0714,"['Eric Clapton', 'John Jansen']",0.51,469960,0.85,0,3yzbEetiM9eDh5sepvL9lO,0.0497,7,0.986,-7.226,0,I Shot The Sheriff - Live Version,29,7/1/74,0.0459,87.749
0.919,1974,0.783,['Sonora Ponceña'],0.739,286187,0.612,0,4D6Hd5w8VMvB6XuhoBaXjH,0.0129,2,0.0706,-6.931,0,Juana Bayona,22,12/31/74,0.0848,108.682
0.89,1974,0.818,['Roberto Roena Y Su Apollo Sound'],0.545,265937,0.297,0,4IuLS4MZCa2PCz0JCNvvUs,0.000325,2,0.116,-17.294,1,El Escapulario,18,12/31/74,0.0796,121.991
0.544,1974,0.595,['Cecilio & Kapono'],0.406,337067,0.717,0,4ZLPEtR0r6dffXhTLny1hR,3.57E-05,4,0.143,-11.544,1,Sunshine Love,17,1974,0.0639,170.296
0.479,1974,0.789,['Loggins & Messina'],0.517,187187,0.181,0,4iM9khwTMsvMxgpVEQ5yyO,1.74E-06,1,0.998,-15.365,0,You Could Break My Heart - Live,18,1974,0.06,123.274
0.557,1974,0.00783,['James Gang'],0.575,210307,0.561,0,52T2oa87HtwvDBwBGRIXGg,7.61E-05,2,0.117,-13.152,1,Wildfire,20,1974,0.0356,87.439
0.967,1974,0.249,['Al Green'],0.84,146267,0.452,0,53TRX3I6kRF0yR1GICSzo9,0.002,4,0.0401,-10.405,1,One Nite Stand,23,10/2/74,0.0399,116.018
0.684,1974,0.222,['Sparks'],0.43,306933,0.724,0,6APLFtVgOMMAffl7W340IZ,0.00171,2,0.361,-8.316,1,Thank God It's Not Christmas,25,1974-05,0.0512,81.689
0.616,1974,0.29,['Ry Cooder'],0.631,268240,0.344,0,6F5xhMnpQk5peesoFCOED3,2.31E-05,8,0.0707,-14.136,1,Medley: Fool for a Cigarette / Feelin Good,22,1974,0.0579,155.045
0.601,1974,0.177,['Harry Nilsson'],0.498,270480,0.518,0,6INhEZ4gf6eCPiyaG4O1N7,0.00983,3,0.151,-10.273,1,Save the Last Dance for Me,22,8/19/74,0.0297,129.773
0.13,1974,0.0627,['Weather Report'],0.564,219373,0.469,0,6noYrWSe5CaDE3EelbsJIK,0.54,9,0.0943,-11.571,1,American Tango,22,1974,0.0522,97.885
0.416,1974,0.44,['Mickey Gilley'],0.705,209862,0.401,0,6pfwNExyylZb6dZzZvTlrs,1.29E-05,5,0.184,-12.38,1,A Headache Tomorrow (Or A Heartache Tonight),17,1974,0.0288,106.656
0.808,1974,0.59,['The Crickets'],0.614,122133,0.4,0,74X3wlWiB3JI7KHWwDE0DW,0,9,0.0988,-14.822,1,Maybe Baby,20,1974,0.0351,136.609
0.263,1974,0.995,"['Felix Mendelssohn', 'Daniel Barenboim']",0.338,112000,0.0214,0,7uszjHFvYNxWfpuT4PiiJ5,0.919,7,0.0816,-34.425,0,"Lieder ohne Worte, Op.19: No. 6 In G Minor (Andante sostenuto), MWV U 78 - ""Venetian Gondola Song""",24,1/1/74,0.0444,81.682
0.169,1974,0.343,['Harmonium'],0.303,396667,0.298,0,7uwVFLKUuSBarwcjGDgimL,0.00275,7,0.0939,-17.399,1,Harmonium,36,1/1/74,0.0451,168.59
0.771,1974,0.036,['George Harrison'],0.396,282760,0.595,0,7zJkKpYnYkoMefVxrnCYj0,0.85,4,0.151,-10.839,1,Hari's On Tour (Express),24,12/9/74,0.0419,138.968
0.346,1974,0.754,['James Taylor'],0.321,158493,0.0712,0,086iQBwuFsfXITwiBZpbIi,0.00434,10,0.129,-24.977,1,Daddy's Baby - 2019 Remaster,20,6/1/74,0.035,176.505
0.536,1974,0.46,['Waylon Jennings'],0.551,243027,0.526,0,0ItJvexcym1YFgR6GDxbVr,0.854,2,0.111,-16.578,1,Louisiana Women,19,4/1/74,0.0303,92.259
0.365,1974,0.711,"['Return To Forever', 'Chick Corea']",0.32,450787,0.636,0,0SwjbQm2kxPScZSwgMiKEr,0.0805,5,0.659,-11.211,0,The Shadow Of Lo,21,9/1/74,0.0534,158.011
0.0362,1974,0.995,"['Frédéric Chopin', 'Daniel Barenboim']",0.41,114427,0.00824,0,0aOAb7ZEgpv06ewzSmjsyt,0.935,4,0.0719,-30.419,0,"Chopin: 24 Preludes, Op. 28: No. 4 in E Minor",25,1974,0.0563,64.956
0.673,1974,0.0519,['10cc'],0.486,236373,0.726,0,0kVB6PeqBbN2HhwJdWumeZ,1.87E-05,0,0.13,-4.367,1,The Wall Street Shuffle,34,1974,0.0273,98.279
0.168,1974,0.0935,['Leo Kottke'],0.405,157467,0.167,0,1TyoGw0PmdrlQCMHVakhHN,0.918,4,0.13,-20.746,1,The Tennessee Toad,17,1/1/74,0.0335,85.483
0.0731,1974,0.908,['Chet Baker'],0.241,280507,0.109,0,1kV0DN8XcMNCdXdveoHouN,0.632,0,0.111,-17.87,1,She Was Too Good to Me,22,1974,0.0307,65.869
0.239,1974,0.42,['Eric Clapton'],0.331,289373,0.366,0,2shsWeLKGgvmvwLVigPdYB,0.00138,7,0.984,-11.041,1,Can't Find My Way Home - Live At Hammersmith,23,7/1/74,0.0362,135.659
0.258,1974,0.638,['Julio Iglesias'],0.401,208693,0.134,0,3HBxUJi4mSOG6BMuhDMmkD,0.000611,0,0.106,-20.161,0,Te Quiero Asi (If I Love You So),26,1974,0.0301,89.993
0.565,1974,0.113,['The Charlie Daniels Band'],0.332,684200,0.529,0,3XWNjCP7RiRgk2UUnmiF9Q,0.0318,9,0.863,-18.379,0,No Place to Go,17,1974,0.0617,126.131
0.852,1974,0.378,['Alberto Cortez'],0.466,191933,0.751,0,3cmew3VmLybLSF88rVAFR4,0,4,0.383,-4.999,1,Te llegará una rosa,34,1974,0.0322,141.768
0.497,1974,0.0843,['Sweet'],0.431,335107,0.523,0,3snXp1bmSO6sId82OIN01M,0.289,9,0.363,-15.809,0,Solid Gold Brass,18,1974-11,0.0765,123.396
0.442,1974,0.902,"['Pyotr Ilyich Tchaikovsky', 'André Previn', 'London Symphony Orchestra']",0.301,90667,0.244,0,4MKNFqG0K44bVhynizdpY9,0.787,11,0.128,-17.734,0,"Tchaikovsky: The Sleeping Beauty, Op. 66, Prologue ""The Christening"": No. 3i, Pas de six. Coda",20,1/1/74,0.0484,108.922
0.363,1974,0.592,['Aretha Franklin'],0.549,171040,0.452,0,4bibfoiDbBtko1LnWz06Eq,0.000179,1,0.177,-8.615,1,I'm in Love,22,2/25/74,0.0372,109.235
0.391,1974,0.585,['ABBA'],0.559,218800,0.45,0,4gEcWc1Yny0WHYIbF1sW69,0,9,0.09,-7.894,1,Gonna Sing You My Love Song,18,1/1/74,0.0264,79.597
0.438,1974,0.361,['Lou Reed'],0.292,228107,0.815,0,4sT3KNw5jWXRxnguvMEg2d,0.583,7,0.969,-7.269,0,Lady Day - Live,25,2/1/74,0.0726,102.985
0.848,1974,0.000425,['Bachman-Turner Overdrive'],0.481,203707,0.624,0,4tjHiPaduxfDeP8nafinfX,0.00226,4,0.687,-12.496,1,Second Hand,23,1974,0.0364,112.414
0.656,1974,0.396,['Waylon Jennings'],0.442,154040,0.509,0,53VKYgVhNeEughsnDo1QPi,0.00069,9,0.4,-10.941,1,Pick Up the Tempo,19,4/1/74,0.0501,176.972
0.919,1974,0.628,['George McCrae'],0.803,167333,0.652,0,587Vwu9qc90AQx9rmTb2wg,0.121,5,0.125,-8.122,1,I Get Lifted,21,1974,0.0392,99.6
0.914,1974,0.529,['George Benson'],0.643,428000,0.713,0,5NokPZ0EoOl3t5SHKy2zA3,0.719,3,0.114,-11.872,0,Take Five,24,1974,0.0341,147.409
0.938,1974,0.282,['Las Grecas'],0.499,190733,0.723,0,5r1YhiJDLZHtzBp8qll5yn,0.00669,7,0.0939,-7.827,0,Te Estoy Amando Locamente,16,1974,0.0668,162.175
0.673,1974,0.231,['The Ozark Mountain Daredevils'],0.534,211013,0.537,0,5s8totMaZuhBgQkWvzpcBA,0.858,11,0.274,-13.203,0,E. E. Lawson,19,1974,0.0371,157.497
0.904,1974,0.738,['Sonora Ponceña'],0.646,312013,0.724,0,69FdBIKKYs14eNaBmMBmBt,0.0208,10,0.115,-5.173,1,Ecue Baroni,24,12/31/74,0.0562,114.944
0.253,1974,0.17,['Eric Clapton'],0.801,315133,0.151,0,6xasfcWtd18zdWqvmFHn6W,0.474,7,0.0999,-18.107,1,Lonesone Road Blues,25,7/1/74,0.0533,109.417
0.0432,1974,0.756,['Kool & The Gang'],0.128,176133,0.289,0,7aeRHZGptyCDoN3QAG6O7Z,0.133,1,0.096,-16.565,1,Here After,18,1974-09,0.0355,70.564
0.833,1974,0.0272,['Stefano Torossi'],0.576,286400,0.334,0,7c9w5yBbFYBx28JLY0Z8T2,0.194,2,0.115,-15.858,0,Walking in the dark,24,1974,0.026,91.825
0.869,1974,0.468,['Bobby Valentin'],0.64,229387,0.785,0,0CCfYvgrZGL3uPqgXPFTy6,0,9,0.0857,-3.573,0,Aquí No Me Quedo,19,12/31/74,0.153,96.807
0.716,1974,0.526,['Willie Hutch'],0.396,57773,0.359,0,0F61NAIzwH4nsV67zmgvxQ,3.81E-05,2,0.299,-9.358,0,Overture Of Foxy Brown,17,1/1/74,0.0267,133.277
0.534,1974,0.24,['Deep Purple'],0.566,297813,0.844,0,0N7LaCmZZ2v3wVjUp7SiMt,0.000235,6,0.0799,-6.243,0,What's Going on Here,18,2/15/74,0.043,129.966
0.228,1974,0.957,['Victor Jara'],0.521,232966,0.116,0,0O5UMLLul6wHbuQSMZvYN1,0.000936,1,0.108,-15.562,1,Cuando Voy al Trabajo,39,1974,0.0389,107.013
0.546,1974,0.258,['Betty Davis'],0.714,206227,0.359,0,0yzg9IxIW89z0uX0JMHirf,0.00051,7,0.0687,-10.023,1,Special People,25,1974,0.188,82.922
0.266,1974,0.651,['King Crimson'],0.452,219679,0.337,0,162kBvlw3Mfq6By007opBy,0.775,2,0.107,-14.295,1,We'll Let You Know,24,1/1/74,0.0669,87.133
0.678,1974,0.159,['Little Beaver'],0.761,305893,0.325,0,1AAKQj8ZN7ZGCWIb3emRlS,0.00166,11,0.323,-17.729,0,Let's Stick Together,21,1974,0.0334,118.666
0.379,1974,0.623,['Yumi Arai'],0.468,190067,0.511,0,1HiOICPNU6rcfa5xeKMdwL,0.0413,5,0.155,-8.39,1,瞳を閉じて,39,10/5/74,0.0232,143.652
0.395,1974,0.543,['Shirley Brown'],0.477,358693,0.398,0,1aMJpA14sqoLd3c3h0q01d,0.00141,10,0.0524,-9.986,1,It Ain't No Fun,21,1974,0.0509,153.933
0.283,1974,0.643,"['Rufus', 'Chaka Khan']",0.435,303187,0.543,0,2K7VnwwD3cEhlIoT0qjLhA,7.03E-05,4,0.122,-11.835,0,Pack'd My Bags,20,1/1/74,0.0439,98.955
0.935,1974,0.0233,"['Ros Serey Sothea', 'Seang Vanthy']",0.588,216137,0.913,0,2NmbSY9FDLwgcdrAobRaWL,0.639,9,0.117,-4.104,0,Jah Bong Ju Aim (Old Sour & Sweet),20,5/13/74,0.0413,117.726
0.662,1974,0.0277,['The Marshall Tucker Band'],0.351,217667,0.793,0,2dAzq8LA7pOE8wKtIW1GD3,1.63E-05,0,0.34,-6.133,1,Blue Ridge Mountian Sky,18,8/1/74,0.0344,165.093
0.0596,1974,0.966,"['Pyotr Ilyich Tchaikovsky', 'André Previn', 'London Symphony Orchestra']",0.134,36693,0.0642,0,2e5pRHkTVMXCkbWQ9lcnNh,0.649,2,0.087,-21.241,1,"Tchaikovsky: The Sleeping Beauty, Op. 66, Prologue ""The Christening"": No. 3a, Pas de six. Introduction",19,1/1/74,0.0442,169.484
0.46,1974,0.136,['ABBA'],0.422,181160,0.846,0,2uJ0tYIstDZFNmPsCDdm26,4.66E-06,9,0.119,-4.889,1,Honey Honey - Swedish Version,27,1974,0.0795,138.291
0.355,1974,0.315,['Queen'],0.229,332893,0.737,0,3MIueGYoNiyBNfi5ukDgAK,0.000119,9,0.974,-7.701,0,"White Queen (As It Began) - Live At Hammersmith Odeon, London / December 1975",17,3/8/74,0.0495,146.712
0.725,1974,0.611,['Ray Stevens'],0.341,219240,0.703,0,3Q3jr0TmGMEjFieUO0hBOw,0.000308,5,0.905,-15.473,0,Bridget the Midget (The Queen Of the Blues) - 1971 #50 Billboard chart hit,17,1974,0.13,181.658
0.664,1974,0.0102,['James Gang'],0.53,221373,0.72,0,3kioNx21pSOVH7DEE0Ay35,0.316,9,0.0831,-13.762,1,Do It (The Way You Do It),21,1974,0.0569,121.736
0.648,1974,0.233,['ABBA'],0.448,189320,0.598,0,3wvrmmNB16rtreCvgw3sqv,0,5,0.0803,-6.072,1,Hasta Manana,27,3/4/74,0.0262,169.003
0.559,1974,0.367,['Maynard Ferguson'],0.39,483867,0.561,0,49CvdAWFFiVhBPCQtrZR2x,0.674,9,0.102,-11.713,0,La Fiesta,18,9/26/74,0.0544,141.144
0.581,1974,0.0346,['Steppenwolf'],0.407,248400,0.822,0,4IWMZSufcTffNh8tXR0dyT,0.161,4,0.0901,-9.594,1,Straight Shootin' Woman,22,1/1/74,0.029,148.322
0.678,1974,0.0246,['ABBA'],0.61,227693,0.882,0,4LKkqZslt6vuO1GxgbPiMs,0.0109,9,0.249,-7.778,1,Watch Out,27,1974,0.0633,130.553
0.824,1974,0.581,"['Delaney & Bonnie', 'Duane Allman']",0.548,218867,0.441,0,4LxwAYc1HH9gFWPAzGomTF,0.00549,2,0.957,-15.441,1,Come On In My Kitchen,19,1/1/74,0.456,166.485
0.797,1974,0.26,['Bad Company'],0.535,369520,0.758,0,4MSY9vkyI6U12R8Jh2auck,0.000153,1,0.22,-10.858,1,Superstar Woman - Long Version,21,1974,0.0344,108.128
0.0396,1974,0.785,"['Devadip Carlos Santana', 'TURIYA ALICE COLTRANE']",0.105,263253,0.302,0,4icMIuBi2KjmUkBLp82kRJ,0.897,7,0.101,-19.063,1,Illuminations,24,9/1/74,0.0472,73.767
0.705,1974,0.259,['Queen'],0.346,262200,0.574,0,4oI5zoIVyyopUx1Rxberuc,0.0144,2,0.079,-13.874,1,Some Day One Day - Remastered 2011,17,3/8/74,0.0352,115.471
0.383,1974,0.874,['Milt Jackson'],0.5,227560,0.2,0,4q5wg6MFFg96ud5SDxaqvQ,0.713,8,0.11,-19.004,1,Olinga,21,1974,0.0377,79.578
0.965,1974,0.814,['Marvin Hamlisch'],0.601,152680,0.503,0,4veYB007TZy1FIp1a2C0cq,0.804,10,0.141,-8.424,1,"Pineapple Rag / Gladiolus Rag - From ""The Sting"" Soundtrack",24,1/1/74,0.0377,177.003
0.334,1974,0.109,['Gino Vannelli'],0.338,372467,0.545,0,596LKIlUi7m8YGQWmrUCjA,0.00732,9,0.0836,-13.653,0,Powerful People,24,1/1/74,0.0438,181.361
0.398,1974,0.567,['ABBA'],0.564,218613,0.455,0,68tpUO1CshHwkEgYQDey2J,0,9,0.0976,-7.798,1,Gonna Sing You My Love Song,27,1974,0.0255,79.728
0.269,1974,0.0185,['New York Dolls'],0.384,188800,0.92,0,6KZcI1yOB7egceBfweNhq6,0,4,0.113,-8.938,1,Who Are The Mystery Girls?,22,5/10/74,0.243,158.113
0.124,1974,0.0917,['Miles Davis'],0.0734,411160,0.914,0,6LXh8NJUgPAnbHCfEj6bwB,0.924,1,0.0377,-8.921,1,Rated X,22,11/22/74,0.0736,179.9
